ID_Ra_500prod,Navn,DSK Kategori,Name,DSK Category,Unit,Agriculture,iLUC,Food processing,Packaging,Transport,Retail,Total kg CO2-eq/kg,Energi (KJ/100 g),Fedt (g/100 g),Kulhydrat (g/100 g),Protein (g/100 g),Data sources,Comments,"GPC brick no, level 4",ID_food,ID_pack,ID_retail,GPC Category,GPC Kategori,"GPC brick no, level 4.1",Unnamed: 26,"GPC brick no, level 1",Unnamed: 28,"GPC brick no, level 2",Unnamed: 30,"GPC brick no, level 3",Unnamed: 32,Ekstra kategorier
Ra00158,"Rosenkål, uspec., rå",Grøntsager,"Brussels sprouts, raw",Vegetables,kg,0.09564608524667341,0.022820756532250734,0.0,0.06481263566028776,0.05468664647312348,0.009920946706367229,0.24788707061870263,223.0,0.5,4.4,4.5,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005996,Cm020,Pa040,Ma0332,Vegetables,Grøntsager,10005996,Brussel Sprouts,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261100.0,Brassica Vegetables,
Ra00159,"Rødkål, rå",Grøntsager,"Cabbage, red, raw",Vegetables,kg,0.09564608524667341,0.022820756532250734,0.0,0.06481263566028776,0.05468664647312348,0.009920946706367229,0.24788707061870263,133.0,0.2,4,1.5,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10005997,Cm020,Pa040,Ma0332,Vegetables,Grøntsager,10005997,Red Cabbages,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261100.0,Brassica Vegetables,
Ra00160,"Spidskål, rå",Grøntsager,"Cabbage, spring, raw",Vegetables,kg,0.09564608524667341,0.022820756532250734,0.0,0.06481263566028776,0.05468664647312348,0.009920946706367229,0.24788707061870263,112.0,0.3,3,2,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006197,Cm020,Pa040,Ma0332,Vegetables,Grøntsager,10006197,Pointed Cabbage,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261100.0,Brassica Vegetables,
Ra00161,"Spinat, rå",Grøntsager,"Spinach, raw",Vegetables,kg,0.12118239195612032,0.03067877152561288,0.0,0.06481263566028776,0.2921312471930156,0.009920946706367229,0.5187259930414038,102.0,0.6,0.2,2.6,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006091,Cm154,Pa040,Ma0332,Vegetables,Grøntsager,10006091,Spinach,50000000.0,Food/Beverage/Tobacco,50350000.0,Leaf Vegetables – Unprepared/Unprocessed (Fresh),50350500.0,Spinach (Fresh),
Ra00162,"Artiskok, rå",Grøntsager,"Artichoke, raw",Vegetables,kg,0.27037309404197646,0.04562389956432154,0.0,0.06481263566028776,0.5854045313552954,0.009920946706367229,0.9761351073282484,218.0,0.1,8.1,3.3,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006130,Cm007,Pa040,Ma0332,Vegetables,Grøntsager,10006130,Globe Artichokes,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261600.0,Stem Vegetables,
Ra00163,"Asparges, grønne, rå",Grøntsager,"Asparagus, green, raw",Vegetables,kg,0.2737910787180194,0.09816629064651991,0.0,0.06481263566028776,0.4331444590364711,0.009920946706367229,0.8798354107676654,109.0,0.3,3.1,1.8,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006129,Cm008,Pa040,Ma0332,Vegetables,Grøntsager,10006129,Asparagus,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261600.0,Stem Vegetables,
Ra00164,"Salat, Iceberg, rå",Grøntsager,"Lettuce, iceberg (incl. crisphead types), raw",Vegetables,kg,0.08392472551596733,0.02494798224518617,0.0,0.06481263566028776,0.4105483720729485,0.009920946706367229,0.594154662200757,65.0,0.1,2.4,0.8,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006267,Cm090,Pa040,Ma0332,Vegetables,Grøntsager,10006267,Iceberg Lettuce,50000000.0,Food/Beverage/Tobacco,50350000.0,Leaf Vegetables – Unprepared/Unprocessed (Fresh),50350200.0,Head Lettuce,
Ra00165,"Salat, egeløv, rå",Grøntsager,"Lettuce, looseleaf, raw",Vegetables,kg,0.08392472551596733,0.02494798224518617,0.0,0.06481263566028776,0.4105483720729485,0.009920946706367229,0.594154662200757,63.0,0.1,1.5,1.4,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006426,Cm090,Pa040,Ma0332,Vegetables,Grøntsager,10006426,Oakleaf Lettuce,50000000.0,Food/Beverage/Tobacco,50350000.0,Leaf Vegetables – Unprepared/Unprocessed (Fresh),50350300.0,Loose Leaf/Multileaf Salad Greens,
Ra00166,"Paksoi, pak-choi, pai tsai, rå",Grøntsager,"Cabbage, Chinese, pak-choi, raw",Vegetables,kg,0.09564608524667341,0.022820756532250734,0.0,0.06481263566028776,0.05468664647312348,0.009920946706367229,0.24788707061870263,61.0,0.2,1.2,1.5,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006146,Cm020,Pa040,Ma0332,Vegetables,Grøntsager,10006146,Kohlrabi,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261100.0,Brassica Vegetables,
Ra00167,"Savoykål, rå",Grøntsager,"Cabbage, savoy, raw",Vegetables,kg,0.09564608524667341,0.022820756532250734,0.0,0.06481263566028776,0.05468664647312348,0.009920946706367229,0.24788707061870263,113.0,0.1,3,2,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006000,Cm020,Pa040,Ma0332,Vegetables,Grøntsager,10006000,Savoy Cabbages,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261100.0,Brassica Vegetables,
Ra00168,"Blomkål, dybfrost",Frugt/grøntsagsprodukter,"Cauliflower, frozen",Fruit/vegetable products,kg,0.1818155848249545,0.05459205145138,0.01579107387783526,0.06481263566028776,0.4982972910386712,0.02720132202462722,0.8425099588777559,115.0,0.3,3.7,2,Data on inputs and outputs of the food processing industry is modelled using: Milà i Canals et al. (2008).,"It has been assumed that the food processing industry is located in Denmark. Generic inventory for vegetable freezing in Milà i Canals et al. (2008), which we link to the fruit/vegetable being processed. Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000005,Fa0107,Pa040,Ma0334,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000005,Vegetables – Unprepared/Unprocessed (Frozen),50000000.0,Food/Beverage/Tobacco,50290000.0,Vegetables – Unprepared/Unprocessed (Frozen),50290100.0,Vegetables – Unprepared/Unprocessed (Frozen),
Ra00169,"Porre, rå",Grøntsager,"Leek, raw",Vegetables,kg,0.1559397816022686,0.03945979131037142,0.0,0.06481263566028776,0.05468664647312348,0.009920946706367229,0.3248198017524185,146.0,0.2,3.7,2,The inputs to the Danish market and inputs and outputs to the crop cultivation activities are consistently modelled using data from e.g. FAOSTAT and emission models from IPCC.,"Data are obtained as products on the Danish crop market, where supplying countries are identified based on trade statistics. Data on fertilizer use and field emissions etc. are calculated based on data from FAOSTAT, the International Fertilizer Association and emissions models from IPCC. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006133,Cm087,Pa040,Ma0332,Vegetables,Grøntsager,10006133,Leek,50000000.0,Food/Beverage/Tobacco,50260000.0,Vegetables (Non Leaf) – Unprepared/Unprocessed (Fresh),50261600.0,Stem Vegetables,
Ra00170,"Spinat, hakket, dybfrost",Frugt/grøntsagsprodukter,"Spinach, chopped, frozen",Fruit/vegetable products,kg,0.1510569187840399,0.03749329771598152,0.0157910738778353,0.06481263566028776,0.3468178936661391,0.02720132202462722,0.6431731417289108,108.0,0.5,2.2,2.1,Data on inputs and outputs of the food processing industry is modelled using: Milà i Canals et al. (2008).,"It has been assumed that the food processing industry is located in Denmark. Generic inventory for vegetable freezing in Milà i Canals et al. (2008), which we link to the fruit/vegetable being processed. Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000005,Fa0108,Pa040,Ma0334,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000005,Vegetables – Unprepared/Unprocessed (Frozen),50000000.0,Food/Beverage/Tobacco,50290000.0,Vegetables – Unprepared/Unprocessed (Frozen),50290100.0,Vegetables – Unprepared/Unprocessed (Frozen),
Ra00171,"Broccoli, dybfrost",Frugt/grøntsagsprodukter,"Broccoli, frozen",Fruit/vegetable products,kg,0.1818155848249545,0.05459205145138,0.01579107387783526,0.06481263566028776,0.4982972910386712,0.02720132202462722,0.8425099588777559,113.0,0.3,1.8,2.8,Data on inputs and outputs of the food processing industry is modelled using: Milà i Canals et al. (2008).,"It has been assumed that the food processing industry is located in Denmark. Generic inventory for vegetable freezing in Milà i Canals et al. (2008), which we link to the fruit/vegetable being processed. Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000005,Fa0109,Pa040,Ma0334,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000005,Vegetables – Unprepared/Unprocessed (Frozen),50000000.0,Food/Beverage/Tobacco,50290000.0,Vegetables – Unprepared/Unprocessed (Frozen),50290100.0,Vegetables – Unprepared/Unprocessed (Frozen),
